,NORD,CNOR,CSUD,SUD,SARD,SICI
2015-04-15 05:00:00,-31559765.351498168,-5252979.628894504,-7635032.026503147,-3762417.9904264654,-1426872.8340849488,-2812335.036735882
2015-04-15 06:00:00,-36447901.8260572,-5958757.956162929,-8487256.039418835,-4240570.165329444,-1544382.2210668453,-3145532.467013366
2015-04-15 07:00:00,-37905832.237628,-6199377.408403519,-8722244.62697663,-4465666.12840719,-1565193.1687699761,-3184685.8931402336
2015-04-15 08:00:00,-37903233.45962408,-6115490.030856901,-9000620.31394332,-4101113.2509922544,-1523174.8917620042,-3078664.9975826056
2015-04-15 09:00:00,-37525160.88775808,-6077594.590156658,-9008483.51029573,-4574198.246048603,-1470204.2727657738,-2973725.8226783928
2015-04-15 10:00:00,-35437005.3691487,-5752751.754996068,-8937950.417248562,-5095951.780621845,-1458810.4327957823,-2942980.706350051
2015-04-15 11:00:00,-35793597.4575709,-5632597.686913116,-8806669.192792036,-4993335.865362988,-1442511.1032973349,-2893852.557982106
2015-04-15 12:00:00,-37674676.07126054,-5829566.065453571,-8937372.715342607,-3975638.590712445,-1446023.1551868308,-2916685.0200849064
2015-04-15 13:00:00,-37923439.32574362,-5971346.947753554,-8849118.074566323,-4272743.109665187,-1480565.4553399296,-3007422.723979677
2015-04-15 14:00:00,-38072787.85508528,-6172077.551544267,-9069796.232607344,-4289509.410788849,-1519052.5678301805,-3120818.5801961413
2015-04-15 15:00:00,-37554078.89552136,-6138041.408652613,-9228824.915151706,-4438290.642625796,-1593878.1738190588,-3236547.157854416
2015-04-15 16:00:00,-37091481.87994786,-6252138.519813271,-9333289.505375534,-4597664.653621395,-1636501.2849969226,-3318084.124181966
2015-04-15 17:00:00,-37724009.7735147,-6475954.081139279,-9809724.982251413,-4949732.920065269,-1706648.3375288844,-3527933.360723222
2015-04-15 18:00:00,-38206045.01245024,-6503566.822629029,-10169066.72760929,-5241310.163076431,-1790662.6969133734,-3701645.8792688455
2015-04-15 19:00:00,-36178624.58343993,-6182739.886043442,-9488502.175411766,-4883207.783361373,-1699528.5455564337,-3472559.4190596906
2015-04-15 20:00:00,-32721618.67329087,-5611670.449665706,-8682550.355504865,-4417288.717881333,-1583260.2307765046,-3178476.0850179303
2015-04-15 21:00:00,-30042845.750327613,-5156567.657591187,-7845781.709824495,-4022787.420165943,-1463321.5141199839,-2890426.183288543
2015-04-15 22:00:00,-27678812.679041464,-4618351.310808354,-7047970.922045413,-3561672.056983269,-1338614.9741685202,-2611733.4430167703
2015-04-15 23:00:00,-25522105.574015576,-4317162.63230701,-6403760.064237058,-3213005.417417954,-1236767.253189504,-2356186.6796591366
2015-04-16 00:00:00,-24654445.484538883,-4112939.4563806574,-6119321.164736821,-3059289.8088924442,-1188976.675302283,-2226864.768181061
2015-04-16 01:00:00,-24042005.343911774,-3995038.1740937084,-5961117.554820825,-3001164.2940884526,-1166797.4865082207,-2187580.968516578
2015-04-16 02:00:00,-24139872.698015254,-4003377.872110404,-5927834.92592768,-3043434.214099454,-1166396.9655342468,-2189470.9288510596
2015-04-16 03:00:00,-25120578.01228624,-4163760.663393405,-6137762.009933745,-3155500.0432059257,-1202876.510999927,-2270674.3480366054
2015-04-16 04:00:00,-27897136.760073446,-4586965.818951353,-6705214.292612696,-3270182.3533407133,-1292174.0983953206,-2427062.82178901
2015-04-16 05:00:00,-32105254.052469414,-5238350.784800408,-7759039.440586946,-3739493.0111080445,-1445837.0368231982,-2835454.642062926
2015-04-16 06:00:00,-36316509.05927919,-5902384.938530984,-8607603.502629478,-4072343.819490012,-1570674.3472529072,-3145839.4164295997
2015-04-16 07:00:00,-37879895.76002506,-6168111.349051911,-8802452.615773723,-4211023.619421293,-1567267.3622703939,-3183401.237412176
2015-04-16 08:00:00,-37669536.47775391,-6155278.252254536,-8887945.80724948,-4036198.8693603086,-1509735.3517959663,-3053176.36447928
2015-04-16 09:00:00,-37497538.63701693,-6123316.427417958,-9097617.37224238,-3990101.016129814,-1483936.0942095446,-2953381.2898058207
2015-04-16 10:00:00,-36032156.89928433,-5969846.307303833,-9072882.805993516,-3995905.9723390746,-1514522.9926995377,-2928526.07944225
2015-04-16 11:00:00,-36114979.373855576,-5714846.709257702,-8915346.688099118,-3904480.066694307,-1471672.0614204172,-2877396.431776285
2015-04-16 12:00:00,-36516497.80789028,-5925027.915869294,-8760182.34591926,-4286633.584085203,-1456218.9558005144,-3018809.496366272
2015-04-16 13:00:00,-37015674.40878929,-6070716.096125901,-8789390.987307377,-4134469.418534472,-1441520.22969712,-3071767.34950072
2015-04-16 14:00:00,-37137286.26166898,-6254503.222176391,-8814602.17672267,-4324158.997185238,-1540709.2157056397,-3130686.4556570943
2015-04-16 15:00:00,-37338689.086102776,-6327577.416332493,-8968214.299963336,-4464410.360280265,-1645499.804885436,-3131623.414631128
2015-04-16 16:00:00,-37059422.98622393,-6344869.5423211735,-9147384.07158624,-4602755.785132699,-1703458.713407472,-3248855.5548126544
2015-04-16 17:00:00,-37843370.25309434,-6458337.911354615,-9700020.85762627,-4883793.377094666,-1742632.1993343702,-3538829.7326954454
2015-04-16 18:00:00,-38344973.45409945,-6539634.42723377,-10113895.452553656,-5179616.672238078,-1782805.6876038513,-3711012.1196729154
2015-04-16 19:00:00,-36201764.39706888,-6076290.829175821,-9456474.871505843,-4640339.641873993,-1652154.373462185,-3459644.3642106643
2015-04-16 20:00:00,-32842646.325523395,-5587211.211906577,-8594574.331045508,-4558406.083850676,-1504387.2222686736,-3149247.4560673805
2015-04-16 21:00:00,-30371545.38722104,-5179486.002686968,-7809042.234384539,-4231527.71575527,-1443083.5920927452,-2861652.758960865
2015-04-16 22:00:00,-27980826.293948308,-4665013.4931801325,-7090247.712276351,-3695784.105055111,-1334950.0021775595,-2594988.771698225
2015-04-16 23:00:00,-25745295.406418983,-4329580.417899181,-6419258.607062791,-3363170.352302164,-1245157.5999758486,-2343626.7487333487
2015-04-17 00:00:00,-24756548.670042273,-4118198.678657295,-6086637.83485235,-3228016.0692431605,-1198289.4553631719,-2242284.6940697255
2015-04-17 01:00:00,-24403830.361689772,-3995554.223501274,-5966215.883094469,-3205912.214808561,-1177463.4330761286,-2191732.0262204306
2015-04-17 02:00:00,-24365830.19887599,-3994126.8975861324,-5990070.468588861,-3178868.4100884455,-1179880.3902227015,-2193103.689514568
2015-04-17 03:00:00,-25391892.694220793,-4128819.298651564,-6234419.990240283,-3302373.02890008,-1216165.93709015,-2259905.489224739
2015-04-17 04:00:00,-28405628.750529565,-4533180.769575071,-6827315.448349411,-3475369.517465567,-1304226.450389959,-2406803.167812839
2015-04-17 05:00:00,-32429663.581903234,-5275540.621618897,-7764487.76656288,-3929840.655356881,-1456105.3578033596,-2743290.9988634987
2015-04-17 06:00:00,-36916087.69331984,-5994466.651157273,-8671380.662499884,-4259164.905207307,-1567069.2900752225,-3056867.6896627867
2015-04-17 07:00:00,-38765505.551482,-6315804.840279881,-9133107.89557556,-4548915.780563427,-1596983.1697192208,-3143655.518031138
2015-04-17 08:00:00,-38892944.74888917,-6330286.390950812,-9176604.21772506,-4349540.1318979785,-1556754.5518272063,-3065339.6077765115
2015-04-17 09:00:00,-38908815.56086802,-6274023.1708602235,-9125882.156886948,-4205945.723766675,-1539746.6087344126,-3009042.290079713
2015-04-17 10:00:00,-36170009.27639036,-5729049.940048663,-9067275.919412568,-4319838.59874985,-1530944.1460864167,-2973240.5802286807
2015-04-17 11:00:00,-36170452.74188346,-5554258.302865774,-8959076.368351808,-4047452.8567239423,-1490341.666743586,-2915414.6270229314
2015-04-17 12:00:00,-37301244.31013401,-5987103.110498044,-9097640.606096275,-4060152.0243918346,-1473571.0075970406,-2919521.3786459398
2015-04-17 13:00:00,-37503708.13265266,-6266483.902997577,-9231783.108179154,-4083557.092008146,-1501562.880076209,-2995189.795460212
2015-04-17 14:00:00,-37849923.68277449,-6380901.572552082,-9388158.451085618,-4186759.2322462457,-1541929.0478477234,-3123475.706569553
2015-04-17 15:00:00,-37631204.59780002,-6325193.704241246,-9468679.505215317,-4392807.314727364,-1594846.8984931645,-3235395.2508168262
2015-04-17 16:00:00,-37429526.22565396,-6266403.794310975,-9520641.23502108,-4584086.05352155,-1646782.7550470866,-3331579.668388888
2015-04-17 17:00:00,-37683234.26066604,-6431123.876574725,-9912559.669122158,-4931947.820746775,-1706092.9933590456,-3563556.0798213035
2015-04-17 18:00:00,-37884390.27028628,-6483675.139370781,-10208176.684842791,-5213855.527969086,-1780024.0559731387,-3730377.0296164965
2015-04-17 19:00:00,-35831030.51473774,-6036657.299321263,-9579161.38714525,-4875913.961861231,-1689365.2473081888,-3498415.0694933888
2015-04-17 20:00:00,-32783381.03369343,-5478300.749534565,-8791120.638200315,-4471948.616643519,-1573735.2556233027,-3235582.9852536973
2015-04-17 21:00:00,-30713965.13282982,-5065105.972821705,-8056598.847259297,-4113940.096668194,-1476423.6715975513,-2969042.040380518
2015-04-17 22:00:00,-25599563.476944197,-4271931.1037374195,-6533027.986358818,-3395316.3787498204,-1241899.442603852,-2437230.2923865584
