,FR,CH,AT,SI,GR
2015-05-23 01:00:00,-0.022526,-0.022526,-0.022526,-0.022526,-0.022526
2015-05-23 02:00:00,-0.027653,-0.027653,-0.027653,-0.027653,-0.027653
2015-05-23 03:00:00,-0.032025,-0.032025,-0.032025,-0.032025,-0.032025
2015-05-23 04:00:00,-0.029775,-0.029775,-0.029775,-0.029775,-0.029775
2015-05-23 05:00:00,-0.028825,-0.028825,-0.028825,-0.028825,-0.028825
2015-05-23 06:00:00,-0.027947,-0.027947,-0.027947,-0.027947,-0.027947
2015-05-23 07:00:00,-0.025567,-0.025567,-0.025567,-0.025567,-0.025567
2015-05-23 08:00:00,-0.02462,-0.02462,-0.02462,-0.02462,-0.02462
2015-05-23 09:00:00,-0.02296,-0.02296,-0.02296,-0.02296,-0.02296
2015-05-23 10:00:00,-0.021585,-0.021585,-0.021585,-0.021585,-0.021585
2015-05-23 11:00:00,-0.018,-0.018,-0.018,-0.018,-0.018
2015-05-23 12:00:00,-0.015,-0.015,-0.015,-0.015,-0.015
2015-05-23 13:00:00,-0.01743,-0.01743,-0.01743,-0.01743,-0.01743
2015-05-23 14:00:00,-0.02127,-0.02127,-0.02127,-0.02127,-0.02127
2015-05-23 15:00:00,-0.023566,-0.023566,-0.023566,-0.023566,-0.023566
2015-05-23 16:00:00,-0.024428,-0.024428,-0.024428,-0.024428,-0.024428
2015-05-23 17:00:00,-0.026148,-0.026148,-0.026148,-0.026148,-0.026148
2015-05-23 18:00:00,-0.030074,-0.030074,-0.030074,-0.030074,-0.030074
2015-05-23 19:00:00,-0.033072,-0.033072,-0.033072,-0.033072,-0.033072
2015-05-23 20:00:00,-0.032353,-0.032353,-0.032353,-0.032353,-0.032353
2015-05-23 21:00:00,-0.029334,-0.029334,-0.029334,-0.029334,-0.029334
2015-05-23 22:00:00,-0.027493,-0.027493,-0.027493,-0.027493,-0.027493
2015-05-23 23:00:00,-0.026113,-0.026113,-0.026113,-0.026113,-0.026113
2015-05-24 00:00:00,-0.023979,-0.023979,-0.023979,-0.023979,-0.023979
2015-05-24 01:00:00,-0.022768,-0.022768,-0.022768,-0.022768,-0.022768
2015-05-24 02:00:00,-0.022672,-0.022672,-0.022672,-0.022672,-0.022672
2015-05-24 03:00:00,-0.022956,-0.022956,-0.022956,-0.022956,-0.022956
2015-05-24 04:00:00,-0.028308,-0.028308,-0.028308,-0.028308,-0.028308
2015-05-24 05:00:00,-0.0345,-0.0345,-0.0345,-0.0345,-0.0345
2015-05-24 06:00:00,-0.03781,-0.03781,-0.03781,-0.03781,-0.03781
2015-05-24 07:00:00,-0.03885,-0.03885,-0.03885,-0.03885,-0.03885
2015-05-24 08:00:00,-0.036254,-0.036254,-0.036254,-0.036254,-0.036254
2015-05-24 09:00:00,-0.03443,-0.03443,-0.03443,-0.03443,-0.03443
2015-05-24 10:00:00,-0.033652,-0.033652,-0.033652,-0.033652,-0.033652
2015-05-24 11:00:00,-0.033251,-0.033251,-0.033251,-0.033251,-0.033251
2015-05-24 12:00:00,-0.034983,-0.034983,-0.034983,-0.034983,-0.034983
2015-05-24 13:00:00,-0.035008,-0.035008,-0.035008,-0.035008,-0.035008
2015-05-24 14:00:00,-0.032084,-0.032084,-0.032084,-0.032084,-0.032084
2015-05-24 15:00:00,-0.031114,-0.031114,-0.031114,-0.031114,-0.031114
2015-05-24 16:00:00,-0.031925,-0.031925,-0.031925,-0.031925,-0.031925
2015-05-24 17:00:00,-0.03279,-0.03279,-0.03279,-0.03279,-0.03279
2015-05-24 18:00:00,-0.034915,-0.034915,-0.034915,-0.034915,-0.034915
2015-05-24 19:00:00,-0.036675,-0.036675,-0.036675,-0.036675,-0.036675
2015-05-24 20:00:00,-0.03611,-0.03611,-0.03611,-0.03611,-0.03611
2015-05-24 21:00:00,-0.034305,-0.034305,-0.034305,-0.034305,-0.034305
2015-05-24 22:00:00,-0.029255,-0.029255,-0.029255,-0.029255,-0.029255
2015-05-24 23:00:00,-0.024007,-0.024007,-0.024007,-0.024007,-0.024007
2015-05-25 00:00:00,-0.021814,-0.021814,-0.021814,-0.021814,-0.021814
2015-05-25 01:00:00,-0.020562,-0.020562,-0.020562,-0.020562,-0.020562
2015-05-25 02:00:00,-0.020487,-0.020487,-0.020487,-0.020487,-0.020487
2015-05-25 03:00:00,-0.022081,-0.022081,-0.022081,-0.022081,-0.022081
2015-05-25 04:00:00,-0.025094,-0.025094,-0.025094,-0.025094,-0.025094
2015-05-25 05:00:00,-0.03069,-0.03069,-0.03069,-0.03069,-0.03069
2015-05-25 06:00:00,-0.035735,-0.035735,-0.035735,-0.035735,-0.035735
2015-05-25 07:00:00,-0.036421,-0.036421,-0.036421,-0.036421,-0.036421
2015-05-25 08:00:00,-0.035251,-0.035251,-0.035251,-0.035251,-0.035251
2015-05-25 09:00:00,-0.034098,-0.034098,-0.034098,-0.034098,-0.034098
2015-05-25 10:00:00,-0.032174,-0.032174,-0.032174,-0.032174,-0.032174
2015-05-25 11:00:00,-0.030651,-0.030651,-0.030651,-0.030651,-0.030651
2015-05-25 12:00:00,-0.030491,-0.030491,-0.030491,-0.030491,-0.030491
2015-05-25 13:00:00,-0.030059,-0.030059,-0.030059,-0.030059,-0.030059
2015-05-25 14:00:00,-0.029328,-0.029328,-0.029328,-0.029328,-0.029328
2015-05-25 15:00:00,-0.02946,-0.02946,-0.02946,-0.02946,-0.02946
2015-05-25 16:00:00,-0.0309,-0.0309,-0.0309,-0.0309,-0.0309
2015-05-25 17:00:00,-0.032997,-0.032997,-0.032997,-0.032997,-0.032997
2015-05-25 18:00:00,-0.034071,-0.034071,-0.034071,-0.034071,-0.034071
2015-05-25 19:00:00,-0.03402,-0.03402,-0.03402,-0.03402,-0.03402
2015-05-25 20:00:00,-0.033088,-0.033088,-0.033088,-0.033088,-0.033088
2015-05-25 21:00:00,-0.031067,-0.031067,-0.031067,-0.031067,-0.031067
2015-05-25 22:00:00,-0.029471,-0.029471,-0.029471,-0.029471,-0.029471
2015-05-25 23:00:00,-0.027782,-0.027782,-0.027782,-0.027782,-0.027782
2015-05-26 00:00:00,-0.025306,-0.025306,-0.025306,-0.025306,-0.025306
2015-05-26 01:00:00,-0.02392,-0.02392,-0.02392,-0.02392,-0.02392
2015-05-26 02:00:00,-0.023944,-0.023944,-0.023944,-0.023944,-0.023944
2015-05-26 03:00:00,-0.024632,-0.024632,-0.024632,-0.024632,-0.024632
2015-05-26 04:00:00,-0.028105,-0.028105,-0.028105,-0.028105,-0.028105
2015-05-26 05:00:00,-0.034157,-0.034157,-0.034157,-0.034157,-0.034157
2015-05-26 06:00:00,-0.03819,-0.03819,-0.03819,-0.03819,-0.03819
2015-05-26 07:00:00,-0.037865,-0.037865,-0.037865,-0.037865,-0.037865
2015-05-26 08:00:00,-0.036265,-0.036265,-0.036265,-0.036265,-0.036265
2015-05-26 09:00:00,-0.035362,-0.035362,-0.035362,-0.035362,-0.035362
2015-05-26 10:00:00,-0.033817,-0.033817,-0.033817,-0.033817,-0.033817
2015-05-26 11:00:00,-0.031698,-0.031698,-0.031698,-0.031698,-0.031698
2015-05-26 12:00:00,-0.030243,-0.030243,-0.030243,-0.030243,-0.030243
2015-05-26 13:00:00,-0.03059,-0.03059,-0.03059,-0.03059,-0.03059
2015-05-26 14:00:00,-0.03159,-0.03159,-0.03159,-0.03159,-0.03159
2015-05-26 15:00:00,-0.033095,-0.033095,-0.033095,-0.033095,-0.033095
2015-05-26 16:00:00,-0.035115,-0.035115,-0.035115,-0.035115,-0.035115
2015-05-26 17:00:00,-0.036784,-0.036784,-0.036784,-0.036784,-0.036784
2015-05-26 18:00:00,-0.040708,-0.040708,-0.040708,-0.040708,-0.040708
2015-05-26 19:00:00,-0.042815,-0.042815,-0.042815,-0.042815,-0.042815
2015-05-26 20:00:00,-0.038638,-0.038638,-0.038638,-0.038638,-0.038638
2015-05-26 21:00:00,-0.034209,-0.034209,-0.034209,-0.034209,-0.034209
2015-05-26 22:00:00,-0.034826,-0.034826,-0.034826,-0.034826,-0.034826
2015-05-26 23:00:00,-0.034548,-0.034548,-0.034548,-0.034548,-0.034548
2015-05-27 00:00:00,-0.03068,-0.03068,-0.03068,-0.03068,-0.03068
2015-05-27 01:00:00,-0.028824,-0.028824,-0.028824,-0.028824,-0.028824
2015-05-27 02:00:00,-0.02821,-0.02821,-0.02821,-0.02821,-0.02821
2015-05-27 03:00:00,-0.027668,-0.027668,-0.027668,-0.027668,-0.027668
2015-05-27 04:00:00,-0.028826,-0.028826,-0.028826,-0.028826,-0.028826
2015-05-27 05:00:00,-0.032109,-0.032109,-0.032109,-0.032109,-0.032109
2015-05-27 06:00:00,-0.037493,-0.037493,-0.037493,-0.037493,-0.037493
2015-05-27 07:00:00,-0.038944,-0.038944,-0.038944,-0.038944,-0.038944
2015-05-27 08:00:00,-0.03521,-0.03521,-0.03521,-0.03521,-0.03521
2015-05-27 09:00:00,-0.03331,-0.03331,-0.03331,-0.03331,-0.03331
2015-05-27 10:00:00,-0.03245,-0.03245,-0.03245,-0.03245,-0.03245
2015-05-27 11:00:00,-0.03165,-0.03165,-0.03165,-0.03165,-0.03165
2015-05-27 12:00:00,-0.032105,-0.032105,-0.032105,-0.032105,-0.032105
2015-05-27 13:00:00,-0.033015,-0.033015,-0.033015,-0.033015,-0.033015
2015-05-27 14:00:00,-0.03342,-0.03342,-0.03342,-0.03342,-0.03342
2015-05-27 15:00:00,-0.0343,-0.0343,-0.0343,-0.0343,-0.0343
2015-05-27 16:00:00,-0.03549,-0.03549,-0.03549,-0.03549,-0.03549
2015-05-27 17:00:00,-0.039509,-0.039509,-0.039509,-0.039509,-0.039509
2015-05-27 18:00:00,-0.046914,-0.046914,-0.046914,-0.046914,-0.046914
2015-05-27 19:00:00,-0.046365,-0.046365,-0.046365,-0.046365,-0.046365
2015-05-27 20:00:00,-0.039,-0.039,-0.039,-0.039,-0.039
2015-05-27 21:00:00,-0.033639,-0.033639,-0.033639,-0.033639,-0.033639
2015-05-27 22:00:00,-0.029221,-0.029221,-0.029221,-0.029221,-0.029221
2015-05-27 23:00:00,-0.026623,-0.026623,-0.026623,-0.026623,-0.026623
2015-05-28 00:00:00,-0.025323,-0.025323,-0.025323,-0.025323,-0.025323
2015-05-28 01:00:00,-0.023908,-0.023908,-0.023908,-0.023908,-0.023908
2015-05-28 02:00:00,-0.023804,-0.023804,-0.023804,-0.023804,-0.023804
2015-05-28 03:00:00,-0.02484,-0.02484,-0.02484,-0.02484,-0.02484
2015-05-28 04:00:00,-0.027989,-0.027989,-0.027989,-0.027989,-0.027989
2015-05-28 05:00:00,-0.032608,-0.032608,-0.032608,-0.032608,-0.032608
2015-05-28 06:00:00,-0.03594,-0.03594,-0.03594,-0.03594,-0.03594
2015-05-28 07:00:00,-0.037289,-0.037289,-0.037289,-0.037289,-0.037289
2015-05-28 08:00:00,-0.036775,-0.036775,-0.036775,-0.036775,-0.036775
2015-05-28 09:00:00,-0.035545,-0.035545,-0.035545,-0.035545,-0.035545
2015-05-28 10:00:00,-0.034015,-0.034015,-0.034015,-0.034015,-0.034015
2015-05-28 11:00:00,-0.03173,-0.03173,-0.03173,-0.03173,-0.03173
2015-05-28 12:00:00,-0.030705,-0.030705,-0.030705,-0.030705,-0.030705
2015-05-28 13:00:00,-0.031765,-0.031765,-0.031765,-0.031765,-0.031765
2015-05-28 14:00:00,-0.032735,-0.032735,-0.032735,-0.032735,-0.032735
2015-05-28 15:00:00,-0.03321,-0.03321,-0.03321,-0.03321,-0.03321
2015-05-28 16:00:00,-0.034984,-0.034984,-0.034984,-0.034984,-0.034984
2015-05-28 17:00:00,-0.038054,-0.038054,-0.038054,-0.038054,-0.038054
2015-05-28 18:00:00,-0.043332,-0.043332,-0.043332,-0.043332,-0.043332
2015-05-28 19:00:00,-0.046992,-0.046992,-0.046992,-0.046992,-0.046992
2015-05-28 20:00:00,-0.042526,-0.042526,-0.042526,-0.042526,-0.042526
2015-05-28 21:00:00,-0.036014,-0.036014,-0.036014,-0.036014,-0.036014
2015-05-28 22:00:00,-0.032745,-0.032745,-0.032745,-0.032745,-0.032745
2015-05-28 23:00:00,-0.029269,-0.029269,-0.029269,-0.029269,-0.029269
2015-05-29 00:00:00,-0.025953,-0.025953,-0.025953,-0.025953,-0.025953
2015-05-29 01:00:00,-0.024497,-0.024497,-0.024497,-0.024497,-0.024497
2015-05-29 02:00:00,-0.023744,-0.023744,-0.023744,-0.023744,-0.023744
2015-05-29 03:00:00,-0.023458,-0.023458,-0.023458,-0.023458,-0.023458
2015-05-29 04:00:00,-0.024272,-0.024272,-0.024272,-0.024272,-0.024272
2015-05-29 05:00:00,-0.025947,-0.025947,-0.025947,-0.025947,-0.025947
2015-05-29 06:00:00,-0.02937,-0.02937,-0.02937,-0.02937,-0.02937
2015-05-29 07:00:00,-0.032737,-0.032737,-0.032737,-0.032737,-0.032737
2015-05-29 08:00:00,-0.033307,-0.033307,-0.033307,-0.033307,-0.033307
2015-05-29 09:00:00,-0.032055,-0.032055,-0.032055,-0.032055,-0.032055
2015-05-29 10:00:00,-0.028925,-0.028925,-0.028925,-0.028925,-0.028925
2015-05-29 11:00:00,-0.026155,-0.026155,-0.026155,-0.026155,-0.026155
2015-05-29 12:00:00,-0.02573,-0.02573,-0.02573,-0.02573,-0.02573
2015-05-29 13:00:00,-0.026745,-0.026745,-0.026745,-0.026745,-0.026745
2015-05-29 14:00:00,-0.029955,-0.029955,-0.029955,-0.029955,-0.029955
2015-05-29 15:00:00,-0.030927,-0.030927,-0.030927,-0.030927,-0.030927
2015-05-29 16:00:00,-0.029267,-0.029267,-0.029267,-0.029267,-0.029267
2015-05-29 17:00:00,-0.030167,-0.030167,-0.030167,-0.030167,-0.030167
2015-05-29 18:00:00,-0.031931,-0.031931,-0.031931,-0.031931,-0.031931
2015-05-29 19:00:00,-0.034119,-0.034119,-0.034119,-0.034119,-0.034119
2015-05-29 20:00:00,-0.034674,-0.034674,-0.034674,-0.034674,-0.034674
2015-05-29 21:00:00,-0.031766,-0.031766,-0.031766,-0.031766,-0.031766
2015-05-29 22:00:00,-0.028387,-0.028387,-0.028387,-0.028387,-0.028387
2015-05-29 23:00:00,-0.025546,-0.025546,-0.025546,-0.025546,-0.025546
2015-05-30 00:00:00,-0.022402,-0.022402,-0.022402,-0.022402,-0.022402
2015-05-30 01:00:00,-0.024019,-0.024019,-0.024019,-0.024019,-0.024019
2015-05-30 02:00:00,-0.028934,-0.028934,-0.028934,-0.028934,-0.028934
2015-05-30 03:00:00,-0.031381,-0.031381,-0.031381,-0.031381,-0.031381
2015-05-30 04:00:00,-0.032433,-0.032433,-0.032433,-0.032433,-0.032433
2015-05-30 05:00:00,-0.032558,-0.032558,-0.032558,-0.032558,-0.032558
2015-05-30 06:00:00,-0.033062,-0.033062,-0.033062,-0.033062,-0.033062
2015-05-30 07:00:00,-0.034452,-0.034452,-0.034452,-0.034452,-0.034452
2015-05-30 08:00:00,-0.03416,-0.03416,-0.03416,-0.03416,-0.03416
2015-05-30 09:00:00,-0.031825,-0.031825,-0.031825,-0.031825,-0.031825
2015-05-30 10:00:00,-0.03024,-0.03024,-0.03024,-0.03024,-0.03024
2015-05-30 11:00:00,-0.02894,-0.02894,-0.02894,-0.02894,-0.02894
2015-05-30 12:00:00,-0.0272,-0.0272,-0.0272,-0.0272,-0.0272
2015-05-30 13:00:00,-0.02645,-0.02645,-0.02645,-0.02645,-0.02645
2015-05-30 14:00:00,-0.026,-0.026,-0.026,-0.026,-0.026
2015-05-30 15:00:00,-0.02525,-0.02525,-0.02525,-0.02525,-0.02525
2015-05-30 16:00:00,-0.024385,-0.024385,-0.024385,-0.024385,-0.024385
2015-05-30 17:00:00,-0.02387,-0.02387,-0.02387,-0.02387,-0.02387
2015-05-30 18:00:00,-0.02467,-0.02467,-0.02467,-0.02467,-0.02467
2015-05-30 19:00:00,-0.0269,-0.0269,-0.0269,-0.0269,-0.0269
2015-05-30 20:00:00,-0.027704,-0.027704,-0.027704,-0.027704,-0.027704
2015-05-30 21:00:00,-0.025726,-0.025726,-0.025726,-0.025726,-0.025726
2015-05-30 22:00:00,-0.024146,-0.024146,-0.024146,-0.024146,-0.024146
2015-05-30 23:00:00,-0.02339,-0.02339,-0.02339,-0.02339,-0.02339
2015-05-31 00:00:00,-0.022931,-0.022931,-0.022931,-0.022931,-0.022931
2015-05-31 01:00:00,-0.022921,-0.022921,-0.022921,-0.022921,-0.022921
2015-05-31 02:00:00,-0.02331,-0.02331,-0.02331,-0.02331,-0.02331
2015-05-31 03:00:00,-0.023314,-0.023314,-0.023314,-0.023314,-0.023314
2015-05-31 04:00:00,-0.028495,-0.028495,-0.028495,-0.028495,-0.028495
2015-05-31 05:00:00,-0.036091,-0.036091,-0.036091,-0.036091,-0.036091
2015-05-31 06:00:00,-0.042702,-0.042702,-0.042702,-0.042702,-0.042702
2015-05-31 07:00:00,-0.048681,-0.048681,-0.048681,-0.048681,-0.048681
2015-05-31 08:00:00,-0.0475,-0.0475,-0.0475,-0.0475,-0.0475
2015-05-31 09:00:00,-0.041875,-0.041875,-0.041875,-0.041875,-0.041875
2015-05-31 10:00:00,-0.03653,-0.03653,-0.03653,-0.03653,-0.03653
2015-05-31 11:00:00,-0.03403,-0.03403,-0.03403,-0.03403,-0.03403
2015-05-31 12:00:00,-0.036225,-0.036225,-0.036225,-0.036225,-0.036225
2015-05-31 13:00:00,-0.04005,-0.04005,-0.04005,-0.04005,-0.04005
2015-05-31 14:00:00,-0.04215,-0.04215,-0.04215,-0.04215,-0.04215
2015-05-31 15:00:00,-0.0404,-0.0404,-0.0404,-0.0404,-0.0404
2015-05-31 16:00:00,-0.03955,-0.03955,-0.03955,-0.03955,-0.03955
2015-05-31 17:00:00,-0.042421,-0.042421,-0.042421,-0.042421,-0.042421
2015-05-31 18:00:00,-0.045871,-0.045871,-0.045871,-0.045871,-0.045871
2015-05-31 19:00:00,-0.049598,-0.049598,-0.049598,-0.049598,-0.049598
2015-05-31 20:00:00,-0.044485,-0.044485,-0.044485,-0.044485,-0.044485
2015-05-31 21:00:00,-0.036047,-0.036047,-0.036047,-0.036047,-0.036047
2015-05-31 22:00:00,-0.030458,-0.030458,-0.030458,-0.030458,-0.030458
2015-05-31 23:00:00,-0.025448,-0.025448,-0.025448,-0.025448,-0.025448
2015-06-01 00:00:00,-0.022997,-0.022997,-0.022997,-0.022997,-0.022997
2015-06-01 01:00:00,-0.021554,-0.021554,-0.021554,-0.021554,-0.021554
2015-06-01 02:00:00,-0.021738,-0.021738,-0.021738,-0.021738,-0.021738
2015-06-01 03:00:00,-0.022782,-0.022782,-0.022782,-0.022782,-0.022782
2015-06-01 04:00:00,-0.026579,-0.026579,-0.026579,-0.026579,-0.026579
2015-06-01 05:00:00,-0.033071,-0.033071,-0.033071,-0.033071,-0.033071
2015-06-01 06:00:00,-0.038914,-0.038914,-0.038914,-0.038914,-0.038914
2015-06-01 07:00:00,-0.041551,-0.041551,-0.041551,-0.041551,-0.041551
2015-06-01 08:00:00,-0.03988,-0.03988,-0.03988,-0.03988,-0.03988
2015-06-01 09:00:00,-0.0369,-0.0369,-0.0369,-0.0369,-0.0369
2015-06-01 10:00:00,-0.03429,-0.03429,-0.03429,-0.03429,-0.03429
2015-06-01 11:00:00,-0.03186,-0.03186,-0.03186,-0.03186,-0.03186
2015-06-01 12:00:00,-0.03198,-0.03198,-0.03198,-0.03198,-0.03198
2015-06-01 13:00:00,-0.03412,-0.03412,-0.03412,-0.03412,-0.03412
2015-06-01 14:00:00,-0.035505,-0.035505,-0.035505,-0.035505,-0.035505
2015-06-01 15:00:00,-0.03621,-0.03621,-0.03621,-0.03621,-0.03621
2015-06-01 16:00:00,-0.038166,-0.038166,-0.038166,-0.038166,-0.038166
2015-06-01 17:00:00,-0.041155,-0.041155,-0.041155,-0.041155,-0.041155
2015-06-01 18:00:00,-0.046436,-0.046436,-0.046436,-0.046436,-0.046436
2015-06-01 19:00:00,-0.047754,-0.047754,-0.047754,-0.047754,-0.047754
2015-06-01 20:00:00,-0.040005,-0.040005,-0.040005,-0.040005,-0.040005
2015-06-01 21:00:00,-0.034011,-0.034011,-0.034011,-0.034011,-0.034011
2015-06-01 22:00:00,-0.031745,-0.031745,-0.031745,-0.031745,-0.031745
2015-06-01 23:00:00,-0.02908,-0.02908,-0.02908,-0.02908,-0.02908
2015-06-02 00:00:00,-0.026611,-0.026611,-0.026611,-0.026611,-0.026611
2015-06-02 01:00:00,-0.025751,-0.025751,-0.025751,-0.025751,-0.025751
2015-06-02 02:00:00,-0.026246,-0.026246,-0.026246,-0.026246,-0.026246
2015-06-02 03:00:00,-0.027454,-0.027454,-0.027454,-0.027454,-0.027454
2015-06-02 04:00:00,-0.031342,-0.031342,-0.031342,-0.031342,-0.031342
2015-06-02 05:00:00,-0.037098,-0.037098,-0.037098,-0.037098,-0.037098
2015-06-02 06:00:00,-0.042056,-0.042056,-0.042056,-0.042056,-0.042056
2015-06-02 07:00:00,-0.048239,-0.048239,-0.048239,-0.048239,-0.048239
2015-06-02 08:00:00,-0.054785,-0.054785,-0.054785,-0.054785,-0.054785
2015-06-02 09:00:00,-0.05389,-0.05389,-0.05389,-0.05389,-0.05389
2015-06-02 10:00:00,-0.049875,-0.049875,-0.049875,-0.049875,-0.049875
2015-06-02 11:00:00,-0.045305,-0.045305,-0.045305,-0.045305,-0.045305
2015-06-02 12:00:00,-0.044795,-0.044795,-0.044795,-0.044795,-0.044795
2015-06-02 13:00:00,-0.04911,-0.04911,-0.04911,-0.04911,-0.04911
2015-06-02 14:00:00,-0.05015,-0.05015,-0.05015,-0.05015,-0.05015
2015-06-02 15:00:00,-0.045155,-0.045155,-0.045155,-0.045155,-0.045155
2015-06-02 16:00:00,-0.039205,-0.039205,-0.039205,-0.039205,-0.039205
2015-06-02 17:00:00,-0.036578,-0.036578,-0.036578,-0.036578,-0.036578
2015-06-02 18:00:00,-0.03491,-0.03491,-0.03491,-0.03491,-0.03491
2015-06-02 19:00:00,-0.037188,-0.037188,-0.037188,-0.037188,-0.037188
2015-06-02 20:00:00,-0.036131,-0.036131,-0.036131,-0.036131,-0.036131
2015-06-02 21:00:00,-0.031014,-0.031014,-0.031014,-0.031014,-0.031014
2015-06-02 22:00:00,-0.027694,-0.027694,-0.027694,-0.027694,-0.027694
2015-06-02 23:00:00,-0.025575,-0.025575,-0.025575,-0.025575,-0.025575
2015-06-03 00:00:00,-0.024394,-0.024394,-0.024394,-0.024394,-0.024394
2015-06-03 01:00:00,-0.023724,-0.023724,-0.023724,-0.023724,-0.023724
2015-06-03 02:00:00,-0.02407,-0.02407,-0.02407,-0.02407,-0.02407
2015-06-03 03:00:00,-0.026661,-0.026661,-0.026661,-0.026661,-0.026661
2015-06-03 04:00:00,-0.028482,-0.028482,-0.028482,-0.028482,-0.028482
2015-06-03 05:00:00,-0.029358,-0.029358,-0.029358,-0.029358,-0.029358
2015-06-03 06:00:00,-0.032115,-0.032115,-0.032115,-0.032115,-0.032115
2015-06-03 07:00:00,-0.033848,-0.033848,-0.033848,-0.033848,-0.033848
2015-06-03 08:00:00,-0.03282,-0.03282,-0.03282,-0.03282,-0.03282
2015-06-03 09:00:00,-0.031165,-0.031165,-0.031165,-0.031165,-0.031165
2015-06-03 10:00:00,-0.03024,-0.03024,-0.03024,-0.03024,-0.03024
2015-06-03 11:00:00,-0.02848,-0.02848,-0.02848,-0.02848,-0.02848
2015-06-03 12:00:00,-0.026975,-0.026975,-0.026975,-0.026975,-0.026975
2015-06-03 13:00:00,-0.026315,-0.026315,-0.026315,-0.026315,-0.026315
2015-06-03 14:00:00,-0.02662,-0.02662,-0.02662,-0.02662,-0.02662
2015-06-03 15:00:00,-0.02849,-0.02849,-0.02849,-0.02849,-0.02849
2015-06-03 16:00:00,-0.031006,-0.031006,-0.031006,-0.031006,-0.031006
2015-06-03 17:00:00,-0.035091,-0.035091,-0.035091,-0.035091,-0.035091
2015-06-03 18:00:00,-0.037785,-0.037785,-0.037785,-0.037785,-0.037785
2015-06-03 19:00:00,-0.036895,-0.036895,-0.036895,-0.036895,-0.036895
2015-06-03 20:00:00,-0.035911,-0.035911,-0.035911,-0.035911,-0.035911
2015-06-03 21:00:00,-0.032778,-0.032778,-0.032778,-0.032778,-0.032778
2015-06-03 22:00:00,-0.029618,-0.029618,-0.029618,-0.029618,-0.029618
2015-06-03 23:00:00,-0.028393,-0.028393,-0.028393,-0.028393,-0.028393
2015-06-04 00:00:00,-0.025563,-0.025563,-0.025563,-0.025563,-0.025563
2015-06-04 01:00:00,-0.023303,-0.023303,-0.023303,-0.023303,-0.023303
2015-06-04 02:00:00,-0.022434,-0.022434,-0.022434,-0.022434,-0.022434
2015-06-04 03:00:00,-0.024132,-0.024132,-0.024132,-0.024132,-0.024132
2015-06-04 04:00:00,-0.028734,-0.028734,-0.028734,-0.028734,-0.028734
2015-06-04 05:00:00,-0.034815,-0.034815,-0.034815,-0.034815,-0.034815
2015-06-04 06:00:00,-0.040253,-0.040253,-0.040253,-0.040253,-0.040253
2015-06-04 07:00:00,-0.043222,-0.043222,-0.043222,-0.043222,-0.043222
2015-06-04 08:00:00,-0.04507,-0.04507,-0.04507,-0.04507,-0.04507
2015-06-04 09:00:00,-0.04477,-0.04477,-0.04477,-0.04477,-0.04477
2015-06-04 10:00:00,-0.042085,-0.042085,-0.042085,-0.042085,-0.042085
2015-06-04 11:00:00,-0.039215,-0.039215,-0.039215,-0.039215,-0.039215
2015-06-04 12:00:00,-0.0389,-0.0389,-0.0389,-0.0389,-0.0389
2015-06-04 13:00:00,-0.0414,-0.0414,-0.0414,-0.0414,-0.0414
2015-06-04 14:00:00,-0.04381,-0.04381,-0.04381,-0.04381,-0.04381
2015-06-04 15:00:00,-0.039515,-0.039515,-0.039515,-0.039515,-0.039515
2015-06-04 16:00:00,-0.034057,-0.034057,-0.034057,-0.034057,-0.034057
2015-06-04 17:00:00,-0.035295,-0.035295,-0.035295,-0.035295,-0.035295
2015-06-04 18:00:00,-0.037706,-0.037706,-0.037706,-0.037706,-0.037706
2015-06-04 19:00:00,-0.037998,-0.037998,-0.037998,-0.037998,-0.037998
2015-06-04 20:00:00,-0.037574,-0.037574,-0.037574,-0.037574,-0.037574
2015-06-04 21:00:00,-0.034515,-0.034515,-0.034515,-0.034515,-0.034515
2015-06-04 22:00:00,-0.033532,-0.033532,-0.033532,-0.033532,-0.033532
2015-06-04 23:00:00,-0.032211,-0.032211,-0.032211,-0.032211,-0.032211
2015-06-05 00:00:00,-0.028027,-0.028027,-0.028027,-0.028027,-0.028027
2015-06-05 01:00:00,-0.027208,-0.027208,-0.027208,-0.027208,-0.027208
2015-06-05 02:00:00,-0.02706,-0.02706,-0.02706,-0.02706,-0.02706
2015-06-05 03:00:00,-0.027054,-0.027054,-0.027054,-0.027054,-0.027054
2015-06-05 04:00:00,-0.027162,-0.027162,-0.027162,-0.027162,-0.027162
2015-06-05 05:00:00,-0.028103,-0.028103,-0.028103,-0.028103,-0.028103
2015-06-05 06:00:00,-0.030538,-0.030538,-0.030538,-0.030538,-0.030538
2015-06-05 07:00:00,-0.034213,-0.034213,-0.034213,-0.034213,-0.034213
2015-06-05 08:00:00,-0.037696,-0.037696,-0.037696,-0.037696,-0.037696
2015-06-05 09:00:00,-0.03755,-0.03755,-0.03755,-0.03755,-0.03755
2015-06-05 10:00:00,-0.034465,-0.034465,-0.034465,-0.034465,-0.034465
2015-06-05 11:00:00,-0.0314,-0.0314,-0.0314,-0.0314,-0.0314
2015-06-05 12:00:00,-0.028935,-0.028935,-0.028935,-0.028935,-0.028935
2015-06-05 13:00:00,-0.02893,-0.02893,-0.02893,-0.02893,-0.02893
