,NORD,CNOR,CSUD,SUD,SARD,SICI
2015-11-19 05:00:00,-34167334.08455887,-6328820.685007607,-8905039.135794034,-4522740.936035539,-1658428.8869712558,-3378057.7394927293
2015-11-19 06:00:00,-36507694.50449317,-6506312.458520454,-8982569.90410372,-4327727.506989432,-1570547.71511522,-3322017.9637985183
2015-11-19 07:00:00,-38472488.97401618,-6430594.270941209,-8786875.511963515,-3980948.708967723,-1448525.4255556709,-3165230.8493102505
2015-11-19 08:00:00,-39546659.35936281,-6233813.68091968,-8732310.750485232,-4071811.067979456,-1400058.0931507912,-3102122.932268289
2015-11-19 09:00:00,-39277146.188343525,-6175851.827257823,-8697427.883699536,-4010403.411085525,-1406225.8167888962,-3044399.9383967947
2015-11-19 10:00:00,-39398876.66516182,-5835702.091731388,-8779864.600743754,-4005849.243790582,-1422836.7215081872,-3004875.2999314186
2015-11-19 11:00:00,-37046348.47376213,-5737752.093929937,-8557316.276355801,-3971708.9951562653,-1419627.74612323,-2976793.7674355283
2015-11-19 12:00:00,-36552341.348064676,-6047505.064816566,-8611808.354372695,-4083391.73586461,-1415740.2977671837,-3027448.0845637247
2015-11-19 13:00:00,-37919213.92618268,-6370669.301688126,-8849359.223936524,-4301801.662741439,-1431894.3443716501,-3172101.1450431286
2015-11-19 14:00:00,-38735487.095995195,-6799801.324418947,-9190779.106092378,-4715016.941490609,-1511808.2641223986,-3327240.1486407486
2015-11-19 15:00:00,-38799995.40756969,-7132239.776573743,-9808623.49022868,-5137695.567680071,-1629956.4303820245,-3605038.414242946
2015-11-19 16:00:00,-41524722.46242493,-6924025.819741926,-9966695.866730021,-5127380.326013976,-1673094.372892272,-3607481.3640924245
2015-11-19 17:00:00,-39598007.421008155,-6557135.102768741,-9623831.62442648,-4984259.459578197,-1622867.4137252686,-3501728.184205461
2015-11-19 18:00:00,-37705958.38299742,-5860175.855473424,-8950537.212317126,-4715831.331475715,-1523497.203742612,-3281608.2253984935
2015-11-19 19:00:00,-34378530.28482277,-5243513.061824336,-8107264.656545356,-4183509.085147845,-1377904.3364347084,-2947535.788211671
2015-11-19 20:00:00,-31252261.587039787,-4622111.490461573,-7228919.958567792,-3780365.8237971566,-1248459.7578092953,-2661244.9282278162
2015-11-19 21:00:00,-27163776.04319639,-4034860.0919621075,-6277328.801605719,-3291209.5342492573,-1121751.417181723,-2332916.4942039964
2015-11-19 22:00:00,-24604968.14497278,-3621380.706984609,-5785677.982223545,-2707092.328247721,-1022673.8678181877,-2075719.6153242993
2015-11-19 23:00:00,-23607118.792688414,-3676277.242367937,-5756712.107800039,-2680030.8129407438,-1051183.46042448,-2079057.908169013
2015-11-20 00:00:00,-22686648.172151048,-3592688.276153483,-5598103.367128495,-2630764.0269702743,-1157720.865735916,-2047364.1680328702
2015-11-20 01:00:00,-22490055.846134983,-3715612.7506052908,-5679536.052803487,-2670236.8244907446,-1071427.5089643358,-2071512.3164325485
2015-11-20 02:00:00,-23174192.620087415,-3877389.0734221144,-5892284.861670442,-2870871.8284648326,-1122696.3937018989,-2192439.4516899968
2015-11-20 03:00:00,-24871142.10493106,-4488885.53471166,-6373066.767899812,-3402967.2794203656,-1231408.390712896,-2455443.7559426725
2015-11-20 04:00:00,-28299324.073269702,-5514369.183230114,-7590518.628879846,-4161062.4716886473,-1456663.50216335,-2944223.784598055
2015-11-20 05:00:00,-33756063.9012687,-6273799.472303605,-8650336.30994541,-4650324.603095194,-1630001.0207892223,-3346978.249554452
2015-11-20 06:00:00,-35775225.89848368,-6403556.761123241,-8684811.117696136,-4383281.670858673,-1559566.440028407,-3273073.6703003854
2015-11-20 07:00:00,-37731014.98776583,-6139848.59809834,-8297705.956799896,-4212007.913375661,-1475298.9795540422,-3066638.561583524
2015-11-20 08:00:00,-38633142.029142365,-6066008.149463044,-8457362.956559733,-4040944.28277637,-1445128.8361205102,-2987005.453750369
2015-11-20 09:00:00,-38207985.09374305,-5915582.388560675,-8651616.02247746,-4050159.5210037786,-1450166.2025315308,-2878012.591943589
2015-11-20 10:00:00,-38110994.71562386,-5758240.918422303,-8886184.706201391,-3929829.934376996,-1447657.208766051,-2906520.611183752
2015-11-20 11:00:00,-36234603.01113948,-5678936.466132127,-8479627.158015544,-4079465.99644308,-1437753.6245848974,-2935141.5236292686
2015-11-20 12:00:00,-36125192.09008829,-5967222.7681116825,-8606186.84888436,-3986704.9446540247,-1415330.0506031131,-2928615.7251610486
2015-11-20 13:00:00,-37629424.4808647,-6253285.381675587,-8832187.076286463,-4117838.9350339007,-1449240.564089429,-3065483.7451289017
2015-11-20 14:00:00,-38302289.68697281,-6547454.584336099,-9328312.158747999,-4536078.22030851,-1530668.9557451226,-3230336.7257514163
2015-11-20 15:00:00,-38221954.25232386,-6867709.561150589,-9915366.966677168,-4988356.147343455,-1632641.5718142893,-3551701.3456722903
2015-11-20 16:00:00,-40620903.031001486,-6685754.939303619,-10102670.528811708,-4861754.82442076,-1656100.3748590683,-3567948.9837968075
2015-11-20 17:00:00,-38210810.0237823,-6267185.331453684,-9701681.861021852,-4694204.764142523,-1595996.6575415924,-3471310.5045794905
2015-11-20 18:00:00,-36214184.01481771,-5623298.0796258,-9058209.395037461,-4438267.609332052,-1483993.6980016257,-3225669.960651416
2015-11-20 19:00:00,-32905633.74705728,-4992733.078697679,-8087499.049792663,-3926457.306587913,-1333775.3301253123,-2875091.9453339786
2015-11-20 20:00:00,-29677371.727980413,-4381609.255094363,-7222247.8610422695,-3528539.8232074245,-1217408.798196714,-2601962.6590610435
2015-11-20 21:00:00,-22204692.70445288,-3268870.5916889226,-5353761.462741295,-2519757.426911594,-939212.4397256275,-1936967.660474015
2015-11-20 22:00:00,-23534668.296214785,-3496584.073361346,-5557665.632642456,-2722536.3396098334,-1017284.1461425326,-2036227.563767159
2015-11-20 23:00:00,-22213698.25270521,-3494280.8833322674,-5410059.111285543,-2676726.268966233,-1020596.70924289,-2002964.2490170607
2015-11-21 00:00:00,-20919260.69611154,-3407534.2383529125,-5181380.208677465,-2680944.651585169,-998659.8528144947,-1945726.9359625217
2015-11-21 01:00:00,-20381361.35994278,-3428656.158911119,-5095784.181786565,-2659185.0780193377,-1004496.048251726,-1925230.446015021
2015-11-21 02:00:00,-20551656.914214388,-3459473.3427405567,-5164779.785406593,-2797815.997762666,-1040800.5612799404,-1992335.4417392693
2015-11-21 03:00:00,-21270238.97815556,-3664633.029237973,-5555912.562241742,-2977452.853447022,-1112144.1599514727,-2160557.6880403524
2015-11-21 04:00:00,-23257692.997319028,-4308821.99037815,-6377009.002816754,-3489252.548203744,-1274852.6843106896,-2492397.424424161
2015-11-21 05:00:00,-25659169.35415943,-4857502.038890446,-7048727.593753048,-3881131.50535737,-1410119.4779883132,-2775811.7598101133
2015-11-21 06:00:00,-25691376.292362165,-4881039.20203036,-7172401.5177029995,-3973281.5818431377,-1389615.8089087822,-2801783.545560661
2015-11-21 07:00:00,-26269365.610100154,-4885699.504383973,-7297031.647007221,-3805596.1994759855,-1349551.7341350638,-2738735.605989086
2015-11-21 08:00:00,-27958351.189914867,-4862105.219834211,-7488814.46391122,-3881358.4499170315,-1352012.7593839697,-2740409.155201006
2015-11-21 09:00:00,-28336754.486702412,-4909010.497179373,-7545956.9979636995,-3886526.788496646,-1341614.1607634737,-2671373.3136670124
2015-11-21 10:00:00,-28055613.080734048,-4807738.679962648,-7654903.971562715,-3860686.2709332556,-1341471.759188891,-2651359.385061067
2015-11-21 11:00:00,-27019229.28232197,-4550174.66329083,-7398584.455164226,-3840040.6767836376,-1264594.2698391974,-2622613.0088684163
