,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-12-10 06:00:00,-169779.35975934804,-6425.672926723995,-651440.6362122004,-35717.842187443326,-290193.2992503813,-63247.54075993321,-25122.77411033547,-230964.83733146303,-115572.73552350693,-35760.20053942473,-50741.55691282857,-107012.13927864317,-50145.79953840032,-32309.24490865477,-4948.2600254522295,-21228.045450795693,-6538.936694877502,-3335.9040031808186,-8471.583884694666,-5633.625190533947
2015-12-10 07:00:00,-105050.46478073698,-4161.386042209955,-422459.26612816664,-24615.48883325633,-185912.4076725268,-42085.836292634645,-16324.319682141118,-157085.58532226976,-76610.45915278123,-24164.82753593419,-33938.14947016089,-55314.826503984805,-31415.784359382484,-16221.648084103044,-3060.5279602706637,-8392.91340334443,-3392.563078048667,-2045.305178235663,-3001.648181325077,-2471.1962965589955
2015-12-10 08:00:00,-46944.197938772086,-2319.3500513660288,-161584.09525678476,-13940.077962183606,-67086.88280146432,-17106.54228858902,-4560.8677353646335,-59822.802624443524,-26860.6150911983,-6716.383127649817,-14315.02092667546,-13148.478289324476,-15822.895968388566,-4874.362378637072,-908.5895538487671,-1474.9482048795812,-1609.7771730066786,-1170.8789667332364,-336.93533461851604,-811.479447252621
2015-12-10 09:00:00,-7777.561120107953,-534.896350441618,-32772.3852524128,-3318.75406542488,-16012.879380521139,-3667.5233759376047,-808.4891346536325,-11635.465514425174,-4909.252944858657,-2511.556953025273,-3005.0248318978265,-1596.583943955476,-3462.329692425204,-554.6616741885615,-302.6885208997013,-37.385479319955536,-151.91018630675788,-327.2847136888092,-0.0,-71.6126438732549
2015-12-10 10:00:00,-5091.857924057821,-403.9202570307653,-20180.36661506141,-2650.926759691494,-9659.908389368611,-2249.617777754521,-351.93585461850813,-5425.878161689806,-2437.964539579032,-1870.7007282599857,-1871.346156089196,-644.3282481472475,-2592.1273666394854,-181.43798343765124,-180.24044063392773,-0.0,-45.42181339532086,-258.9038824145407,-0.0,-5.637892575319357
2015-12-10 11:00:00,-3778.3660562681716,-333.9813717635714,-14699.613696061411,-2080.28924632132,-5874.272865200322,-1475.3469408062808,-165.76747694786286,-2953.8799794960983,-1338.5450959179636,-1308.9762699183725,-1194.8432323510306,-424.42508153674686,-2045.4818266094371,-43.752246138723265,-126.90287898750756,-0.0,-0.0,-223.8320193325333,-0.0,-0.0
2015-12-10 12:00:00,-1910.4865006583555,-242.18949397609032,-9152.2960126486,-1601.3560294044541,-3415.9214060127188,-888.1190109495283,-45.900208097499686,-1429.8187733978068,-569.4695058289082,-974.9745220062563,-896.7212479883119,-281.35182537463953,-1786.8325806458718,-18.930132487582732,-115.06081761625748,-11.21183920341864,-0.0,-234.30342330209479,-0.0,-0.0
2015-12-10 13:00:00,-1578.6525911214503,-216.3052035162732,-8673.586564495094,-1577.6439440353568,-3098.3282344007957,-935.4913063704686,-13.026218394432432,-1274.3051503803345,-478.82084982252036,-1027.009904454445,-1045.4543605978124,-337.50057480086485,-2175.40807582374,-63.30892302749563,-167.5471100696423,-106.97459076983176,-31.596112869493865,-288.0210425864042,-0.0,-0.0
2015-12-10 14:00:00,-7728.633675130671,-547.8511501630072,-32188.149011767848,-2130.986553349851,-18830.72186545453,-2707.873312063027,-345.94289365711734,-8125.891250053423,-3907.9805635013226,-2178.374393607304,-4774.777832255865,-1357.8751985045974,-4633.22496082413,-1013.4515314452087,-690.1042765937962,-534.3689934561019,-168.9994940922331,-744.5112637743807,-0.0,-0.0
2015-12-10 15:00:00,-24762.790647621827,-1409.915796376986,-119420.44751673701,-10039.282365639767,-53580.00056916933,-15227.697341175975,-1912.4068334861256,-39555.76369347987,-18759.547506773106,-9797.990883277416,-13745.690385611655,-8354.73633533629,-15009.159498642744,-4207.842757840367,-1298.1319729673903,-3900.2205421106646,-1321.1008580426728,-1212.049715520662,-285.5787936892859,-25.669311450671096
