,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-02-05 08:00:00,-208140.36859631678,-2260.3475666379413,-363468.7214168048,-4777.078589542133,-96259.74674353281,-78639.34494508828,-49079.94370263723,-125654.34115099539,-136738.00898901012,-28021.938025883777,-19494.27981334388,-306167.9940862338,-17072.909649762078,-197174.53324611395,-2240.822218425701,-83135.06266173229,-8328.395508611498,-32362.77114302627,-190639.01079437608,-213532.81578788906
2015-02-05 09:00:00,-200503.97799780394,-13684.61164239663,-252672.59204874627,-19968.13870473635,-87815.55264875287,-27465.83326309055,-39313.78296425329,-94520.91296056795,-66707.97700475324,-21994.623833788322,-3728.064021490075,-150696.63907587505,-9407.092487282162,-64797.788037886545,-350.01857696460934,-44463.26200711405,-28299.23786835805,-67657.64127030705,-84912.0668774535,-63386.65959942597
2015-02-05 10:00:00,-85441.35746705727,0.0,-170581.39074658498,0.0,-40491.12131040608,-10232.444385649549,-29256.97588122822,-40756.99358537681,-42402.499050279774,-8457.434165157085,-3107.574677610849,-98820.08014510764,-6374.362549469011,-64640.11586733364,0.0,-23688.789740891127,-1214.4697743634767,-29070.29521844089,-24105.138940091743,-37577.12291506777
2015-02-05 11:00:00,-34070.073587119376,0.0,-81534.2217091664,0.0,-31905.29146156678,-6760.534624618976,-26236.8281070138,-22740.10978780594,-21274.003694714487,-6437.355450952764,-3386.5966763315523,-87439.65497384104,-5522.919343910029,-45344.47831977409,0.0,-43053.25427304744,-3701.640994201152,-11082.559549139987,-52416.69030604408,-32906.15531473149
2015-02-05 12:00:00,-51292.691050742564,0.0,-97901.55840898064,-2934.7720710159265,-15274.504439912353,-16477.416411970742,-18682.279273446442,-17558.869326874355,-16939.249626236007,-5983.107600804713,-4460.722336321528,-50197.35283132597,-4998.432789206852,-28535.872107955536,0.0,-24899.685148798006,-6226.992312518806,-5475.140128036273,-23465.36409906614,-38982.28655955198
2015-02-05 13:00:00,-55933.253087394034,-1458.376707634709,-85547.53265713653,0.0,-22168.287497092486,-5061.602624320411,-14485.693378519127,-24214.078200388278,-19392.455764166196,-3546.379305145533,-2982.076786863758,-56757.58670363768,-6725.82515435616,-36822.48655944185,-1302.0012635126448,-21175.6191894316,-1649.5350782340968,-25585.32418327015,-14666.320236849138,-18724.293315457777
2015-02-05 14:00:00,-116508.84894779905,-2184.9383051999116,-111199.16333212338,0.0,-24107.070357326927,-10272.060251792725,-16501.125439835207,-41022.90390836284,-37833.7452711627,-9561.980636004042,-6689.9071610618485,-68024.27112619008,-12285.355601923055,-72079.78488554346,0.0,-34177.03907420119,-1682.1344978027525,-9022.748291397156,-38030.63471407003,-69626.70077299327
2015-02-05 15:00:00,-114088.08337728739,0.0,-148855.4871720523,0.0,-51846.90296855918,-6717.122611326771,-20771.178869401105,-30791.459025851273,-32477.79014659743,-7212.318009340683,-8002.5877064109,-99384.83253419973,-11641.074535100031,-74340.94219484656,0.0,-46454.4481371862,-1728.6404736696875,-20054.665813712432,-73348.50547389267,-117375.00858138199
2015-02-05 16:00:00,-169272.1910006773,0.0,-242704.3547091427,0.0,-62992.62410467956,-9845.381645893765,-77361.27641273616,-69325.54194587661,-57790.35080492963,-14342.795735150481,-14760.848070493399,-176283.65377409302,-21080.291613245172,-105510.41381054894,-311.2063685753179,-67338.08637959197,-10766.215944077303,-82162.07173010948,-60205.10733939043,-179338.8197118372
2015-02-05 17:00:00,-220868.47513393406,0.0,-420512.46533769753,-4697.383086988817,-85338.38902195149,-27504.956961907068,-64841.02739991429,-89712.5557058872,-94680.63372507895,-16071.512579969194,-13188.489191833041,-244179.8624799363,-32564.779620038415,-135529.6021954703,-443.24606484428114,-141824.4408139016,-11036.479687017685,-104446.95311469695,-108875.89716090784,-114554.0048044715
2015-02-05 18:00:00,-226287.94743551026,-1437.789891965322,-433206.50577742385,-29952.619183255865,-105559.26816268115,-32012.489573494368,-56367.37325423673,-125541.65196049954,-119437.6325961738,-23272.628156796516,-17485.500520925652,-296065.1503409128,-28360.476547456106,-132067.7989607252,-3336.769656247027,-116234.7955002711,-16519.092509657123,-81985.14946180621,-123274.3590540772,-150410.9639873149
2015-02-05 19:00:00,-348503.3720730567,0.0,-463222.27390825877,0.0,-87722.99334381707,-49181.594674957625,-95690.98723341708,-113476.66991929161,-99258.13596985978,-22170.366709880254,-11186.976884989495,-311872.010671674,-21745.009907709536,-141197.0156267768,-6685.716689364799,-125673.1877777925,-36254.378393714505,-35866.95749677673,-142037.51608407593,-199941.28905512736
2015-02-05 20:00:00,-313074.954256536,0.0,-313777.58645201207,-10878.548098096788,-86217.60005630592,-26064.372024183867,-50410.71665619227,-67487.19017723622,-82073.36111735496,-15222.032513748021,-22409.478388421383,-164512.88459752078,-19410.486984201965,-123203.14715628799,-5821.366538728077,-72388.66746180881,-19240.105419313142,-40806.957282082534,-91174.17283103144,-230349.94402536374
2015-02-05 21:00:00,-148196.3051474009,0.0,-207333.38239779795,-10363.065319663698,-49732.60615108712,-11041.51505793914,-33729.48504179747,-33095.54782750616,-61152.92462393422,-9157.05713486626,-12389.220540540984,-142845.85301998057,-10156.38011735964,-78132.78706121533,-11655.63264912438,-43723.43072479201,-11797.557700660538,-23895.443984541413,-64973.983809994366,-68251.10568460502
2015-02-05 22:00:00,-122721.7665292362,0.0,-103460.18955263794,-6307.409143316202,-17658.626622968968,-25436.829095908397,-23622.791253744403,-27105.813255711095,-15236.651648365343,-19739.693652637023,-5270.003698279665,-72226.32205394635,-7547.9257946768585,-33747.68351349685,0.0,-18358.63668419484,-967.2211376966321,-3612.083364382956,-30467.39183558027,-29782.670357989107
