,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-02-24 19:00:00,-5216628.675670144,-226887.8595037331,-11022839.270691112,-1516873.2869718552,-3373550.7459704587,-1115913.3740171029,-2236205.901314878,-4538527.104670671,-3687365.5257751187,-556089.7558997548,-1035923.5741552918,-4070558.0481198,-796924.4561637482,-3698177.089083828,-164951.1034479334,-1702525.8683789852,-361109.3707665718,-1027512.1508202929,-3181311.112112946,-570799.6653198871
2015-02-24 20:00:00,-5189535.00731518,-224901.3385665743,-11001744.6898275,-1512545.4997211006,-3401358.324270277,-1114282.9423536605,-2222032.4581456967,-4508259.873571465,-3710054.8644079687,-552836.3127513402,-1023748.5933028805,-4100200.1968910424,-804565.4110377136,-3747068.948666199,-168045.9502084924,-1721298.1561973263,-360793.42204782565,-1044022.6693291893,-3290453.617630705,-574682.0544553503
2015-02-24 21:00:00,-2852249.5124319876,-116537.46092593165,-5740648.305061254,-593527.9572638482,-1781069.7167264528,-502289.9777801893,-1289338.815480767,-2389582.0529740523,-1635062.0721512178,-236377.84127753405,-457164.6443359684,-1697261.432668895,-425506.15961299156,-1674858.4117639167,-97675.22760721488,-684174.8125029452,-280147.2102875112,-332701.76669797703,-1808470.280443562,-222150.85583682446
2015-02-24 22:00:00,-697115.2575397859,-89363.29796059908,-1237924.2611088085,-555474.7647638948,-180110.8225367347,-133524.32149510944,-139841.88760244483,-196408.1181232549,-258276.5522372705,-0.0,-0.0,-9245.200518215599,-836.637600842441,-98.95148044879637,-3418.6590803401564,-0.0,-0.0,-8738.73639468251,-51183.45031094645,-0.0
2015-02-24 23:00:00,-1565251.5312050176,-118407.10662964729,-2672835.4266050714,-726725.9035189463,-405799.43118119065,-253804.00362664057,-406936.5053131772,-622813.2530477756,-691986.8815768082,-7287.194832459077,-797.0935926916338,-51677.20607966769,-36132.92123491371,-12953.91338244719,-6951.5264780086445,-0.0,-11300.432170398533,-43003.46425932993,-214308.01495755487,-6102.547076588117
2015-02-25 00:00:00,-1829431.2325023974,-122863.17826216292,-3437674.546172126,-763533.9586315701,-643868.0045918701,-325311.03850009467,-553861.3117610252,-877269.0213334713,-878084.6140747564,-26564.726390115426,-45215.17802052612,-89493.63723541878,-68886.63574366899,-75729.2914515146,-17223.067611205373,-0.0,-29954.007956431476,-72092.92448019319,-412209.5633608015,-20682.960361449295
2015-02-25 01:00:00,-1982543.8788773282,-127098.24753189764,-3733810.6848367574,-795687.0442186947,-763792.8270889393,-360539.53109251015,-590655.690665891,-1049026.758414475,-982201.6528693859,-48721.1513394567,-87733.57748527756,-134907.03584614545,-95667.40398079819,-142772.9380139498,-20669.923928112217,-0.0,-40934.38551018814,-108095.82247519486,-496179.89149253874,-27790.823229191104
2015-02-25 02:00:00,-2167545.757287138,-130858.4543144246,-4031524.315386292,-820885.6967242032,-858582.6478026474,-389173.29985412123,-628508.1589441876,-1226128.0432590472,-1100297.3499878682,-73365.89710885483,-133339.3755108968,-176778.09675390887,-111735.60602634208,-214317.87271172137,-24604.696720770928,-0.0,-52383.82766897504,-138672.51455827107,-533747.4341352449,-34804.06256973401
2015-02-25 03:00:00,-2333694.6686469675,-133804.7945070555,-4341708.545379795,-837884.5353669383,-935854.1574440743,-412358.8401237576,-697215.6013715448,-1389320.2689830994,-1229514.9816638795,-98846.49832850204,-180480.61240169505,-234233.35676279032,-123587.44068933923,-333054.50512218685,-28697.01903371679,-9460.188862779156,-65053.17943229084,-168494.5700458779,-595739.2926174455,-41296.60949529046
2015-02-25 04:00:00,-2475138.2234583604,-136448.14495549334,-4636701.886248417,-847107.5781380481,-996280.6650922023,-428913.1281807294,-781730.5084159457,-1528847.7177179025,-1343033.0430048967,-127854.33995129008,-223829.753645544,-327559.38122048473,-131075.57676687947,-453873.40125586884,-32350.50758046721,-21567.17256110845,-77260.41337100539,-193454.74252942114,-683458.2687874694,-43105.33320398713
2015-02-25 05:00:00,-5218390.304045151,-248076.29652420344,-11366945.201343328,-1791722.1907044144,-3517342.0787565107,-1176417.4451932998,-1991526.4268270934,-4373942.418577086,-4272274.973705831,-720009.5825003178,-1322476.3095452918,-5100930.767810386,-781116.929933825,-4393827.024787502,-159999.73925941763,-2397007.494710986,-247473.4113032543,-1481788.5182165767,-3274787.4899783665,-867191.7842641767
2015-02-25 06:00:00,-7085773.082713566,-275920.3567020729,-15444917.1248566,-1786121.7196607315,-4989860.038802624,-1514999.1093158734,-3005703.1007306804,-6525113.6511372635,-5272614.038962468,-878752.1476423997,-1712579.5960994803,-6201262.437691888,-1188764.8570153986,-5524944.838795292,-255029.5758588459,-2880571.6251275805,-598198.5036415443,-1497183.4764206712,-4937917.423983425,-974334.4512211779
2015-02-25 07:00:00,-4634488.472382741,-227887.45683655902,-10236228.25132838,-1512304.7819319384,-3643263.139692413,-1171582.3430255866,-1973785.2830383386,-4833968.071849668,-4195569.530167397,-651670.0846650035,-1339078.2935187507,-3844459.6772028827,-876031.8979144755,-3977032.151205535,-182628.20938695612,-1932466.7451988466,-389206.2350528337,-1114808.47798324,-3363835.080082086,-753889.504928521
2015-02-25 08:00:00,-2551949.058320239,-128232.53920705171,-4988337.85833126,-638617.3282124333,-2115148.8911766442,-517530.81192982127,-1005883.9219016881,-3027184.369028123,-2352586.1709669447,-337450.4203498899,-720563.3142240273,-1478525.1790583625,-518437.68357098097,-2142107.690959348,-114144.6658812108,-780957.7832217356,-284287.2331229814,-431859.95317722816,-1949038.1060744287,-310006.89513451944
2015-02-25 09:00:00,-718094.5235997617,-80165.56666537582,-1827892.0679057175,-652841.5917412963,-687581.1151763598,-269299.0674764982,-317419.9753593075,-1094717.9814486771,-1014170.2789507117,-121108.85918308988,-282425.3269281424,-373983.3782830373,-193006.61860008637,-709145.6598908062,-36975.51860284831,-271202.456217662,-64885.07533098425,-208512.2998141057,-611499.4321949395,-126651.38977671789
2015-02-25 10:00:00,-656589.5632594576,-89778.37336392612,-1707285.8739323243,-633010.2859780035,-617927.5637594278,-239643.8381548761,-286235.96215745446,-1062911.7497262924,-1114553.0046676677,-112008.61017180473,-309536.20173708524,-279797.14918361156,-204722.67276557212,-679371.5054336902,-34171.36067828964,-216310.0662946247,-53672.72060909799,-202597.1863878446,-550918.7831344801,-100109.45292094088
