,NORD,CNOR,CSUD,SUD,SARD,SICI
2015-11-04 10:00:00,-40789313.237405986,-6119216.409290482,-9188011.122337092,-4111385.4422914297,-1461404.78033124,-2979019.8731739484
2015-11-04 11:00:00,-39430484.8254986,-6131152.352314595,-8828552.840234183,-4048603.575103036,-1465998.7011141458,-2953232.477089262
2015-11-04 12:00:00,-39081664.411411494,-6540968.017518951,-8989321.30944234,-4194678.142601691,-1540641.7584343608,-3018389.4256490706
2015-11-04 13:00:00,-41723221.18922084,-6736507.816885708,-9386300.150174588,-4523307.990835845,-1564563.181968262,-3159597.240315545
2015-11-04 14:00:00,-43289583.09430727,-7105033.724156611,-9977956.694952212,-4927402.511639072,-1662299.5508607284,-3448388.0677683284
2015-11-04 15:00:00,-42806750.60046872,-7626626.227922131,-10817231.38171015,-5664572.094368268,-1810987.7964510054,-3814972.716276319
2015-11-04 16:00:00,-46107536.457712,-7624718.430536599,-11271816.235168926,-5723426.573729772,-1891369.5893383853,-3933237.6981900455
2015-11-04 17:00:00,-44463631.488159545,-7252011.677038608,-10913303.085656246,-5549197.478327873,-1837574.354129106,-3831956.97056187
2015-11-04 18:00:00,-42866487.28812231,-6621135.763110472,-10256381.098900378,-5263953.543121195,-1732045.5942474662,-3599087.468190941
2015-11-04 19:00:00,-38946060.01662496,-6022776.761881056,-9357437.042513106,-4743865.812942782,-1577546.1409489887,-3314576.4524498153
2015-11-04 20:00:00,-35458727.27074949,-5396210.174238798,-8474678.749066604,-4280330.640983274,-1446435.2235024567,-3030555.0333517184
2015-11-04 21:00:00,-31085661.83057304,-4751452.551482256,-7318588.561195869,-3797176.6467009075,-1301443.727661034,-2644446.692704411
2015-11-04 22:00:00,-27647450.722054873,-4327929.806043693,-6396633.838233555,-3279477.568878083,-1168634.1770845973,-2383417.2028988004
2015-11-04 23:00:00,-26509783.77007415,-4278662.19003289,-6224570.812560174,-3211503.0878712665,-1172741.7593061524,-2366448.6591939502
2015-11-05 00:00:00,-25420494.949582286,-4203825.061795595,-6036321.060863256,-3145893.255226966,-1163407.495521324,-2311177.970782247
